Codigo_Accidente,Formulario,Direccion,Fecha_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Gravedad_indicador_30d,
10598486,A001604822,CL 49 D S- KR 3 B 02,2023-11-17,Viernes,5,52,RAFAEL URIBE URIBE,Choque,Objeto Fijo,Vehiculo estacionado,Con Heridos,Con Heridos,
10598489,A001605072,KR 13 B E- CL 46 A BIS S 02,2023-11-18,Sábado,7,14,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598490,A001604296,CL 26 - KR 27  02,2023-11-16,Jueves,0,31,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598500,A001604407,CL 6 - KR 68 D 02,2023-11-15,Miércoles,22,50,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598543,A001605158,KR 24 - CL 12 B 02,2023-11-20,Lunes,10,5,LOS MARTIRES,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598544,A001605122,KR 80 - CL 47 S 02,2023-11-18,Sábado,16,35,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598546,A001604958,CL 26 - KR 85  02,2023-11-18,Sábado,20,45,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598706,A001604645,KR 5 - CL 12 B 02,2023-11-21,Martes,18,50,CANDELARIA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598707,A001604723,KR 14 - CL 67 B S 02,2023-11-24,Viernes,17,15,USME,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10597710,A001574643,KR 87 B - CL 128  02,2023-10-26,Jueves,18,0,SUBA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10598381,A001604913,CL 127 C BIS - KR 7 A 02,2023-11-13,Lunes,17,57,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598460,A001604600,TV 79 D - CL 73 A S 32,2023-11-14,Martes,17,15,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10598463,A001613854,CL 62 S- KR 84  02,2023-11-17,Viernes,20,50,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589408,A001568903,KR 11 - CL 94  02,2023-03-29,Miércoles,12,30,CHAPINERO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589424,A001519484,AV AVENIDA CARACAS - CL 18  02,2023-03-31,Viernes,18,58,SANTA FE,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589444,A001567083,CL 53 BIS S- KR 87 D 02,2023-03-30,Jueves,13,10,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589445,A001567806,KR 5 - CL 48 P BIS 02,2023-03-26,Domingo,16,48,RAFAEL URIBE URIBE,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589446,A001568216,AV AVENIDA BOYACA - KR 14 V 02,2023-03-27,Lunes,17,35,USME,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589579,A001568818,DG 55 S- TV 13 C E 02,2023-04-09,Domingo,0,30,SAN CRISTOBAL,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10589618,A001569155,CL 235 - AV AVENIDA GUAYMARAL  02,2023-04-03,Lunes,5,56,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590228,A001569836,KR 68 - CL 17  02,2023-04-21,Viernes,18,15,PUENTE ARANDA,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10590243,A001569767,KR 68 - CL 28 S 02,2023-04-21,Viernes,7,19,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590353,A001569323,AV AVENIDA TRANSVERSAL DE SUBA - CL 100  02,2023-04-25,Martes,13,16,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590371,A001569834,CL 6 - KR 6  02,2023-04-25,Martes,22,3,CANDELARIA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590378,A001569967,KR 89 - CL 2  02,2023-04-25,Martes,10,20,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10590429,A001569689,KR 90 - CL 52 A 02,2023-04-26,Miércoles,15,15,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590438,A001569954,CL 183 - KR 7 C 02,2023-04-29,Sábado,4,30,USAQUEN,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10590452,A001569472,KR 50 - CL 60  02,2023-04-27,Jueves,16,14,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590458,A001570050,KR 118 - CL 139  02,2023-04-26,Miércoles,20,10,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590460,A001569373,AV AVENIDA DE LA ESPERANZA - KR 60  02,2023-04-27,Jueves,20,4,TEUSAQUILLO,Choque,Objeto Fijo,Semaforo,Con Heridos,Con Heridos,
10590464,A001569148,KR 60 - CL 3  02,2023-04-27,Jueves,23,11,PUENTE ARANDA,Choque,Objeto Fijo,Otro,Solo Daños,Solo Daños,
10590469,A001569989,KR 17 - CL 68  02,2023-04-25,Martes,8,30,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590495,A001570195,KR 89 A - CL 42 F S 02,2023-04-09,Domingo,21,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10590500,A001568916,CL 27 S- KR 12 H 02,2023-04-27,Jueves,13,0,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10590942,A001570536,CL 39 F S- KR 68 F BIS A 02,2023-05-10,Miércoles,11,10,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10591935,A001571627,KR 24 - CL 8  02,2023-06-04,Domingo,3,54,LOS MARTIRES,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10591940,A001571149,CL 145 - KR 94 D 02,2023-06-04,Domingo,22,8,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10591944,A001570615,KR 50 - CL 38 B S 02,2023-06-04,Domingo,0,11,PUENTE ARANDA,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10591949,A001571044,AV AVENIDA CENTENARIO - KR 106  02,2023-06-03,Sábado,18,40,FONTIBON,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10592122,A001570526,AV AVENIDA CIUDAD DE VILLAVICENCIO - KR 70 D S 02,2023-06-07,Miércoles,16,30,CIUDAD BOLIVAR,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592193,A001571515,CL 42 F S- KR 90 A 02,2023-06-09,Viernes,17,17,KENNEDY,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10592206,A001571812,KR 30 - CL 53  02,2023-06-09,Viernes,22,40,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592215,A001571746,KR 10 - CL 32  02,2023-06-10,Sábado,20,31,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592216,A001571732,KR 87 C - CL 71 S 02,2023-06-09,Viernes,13,10,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10592227,A001571784,KR 30 - CL 30 S 02,2023-06-08,Jueves,17,20,ANTONIO NARIÑO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592229,A001571383,AV AVENIDA CIUDAD DE VILLAVICENCIO - TV 69 S 02,2023-06-10,Sábado,21,37,CIUDAD BOLIVAR,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592314,A001571868,AV AVENIDA CIUDAD DE VILLAVICENCIO - KR 78  02,2023-06-11,Domingo,3,11,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592367,A001571705,DG 16 - KR 106  02,2023-06-13,Martes,17,50,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592368,A001571871,CL 36 A S- KR 78 A 02,2023-06-13,Martes,10,4,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592371,A001572253,KR 69 - CL 31 S 02,2023-06-14,Miércoles,17,27,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10592541,A001569792,KR 27 - CL 1 B 02,2023-06-19,Lunes,15,14,LOS MARTIRES,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593248,A001572943,CL 26 S- KR 52 B 02,2023-07-04,Martes,12,0,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593320,A001572715,AV AVENIDA TRANSVERSAL DE SUBA - CL 97  02,2023-07-07,Viernes,18,10,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10593725,A001573093,AV AVENIDA PRIMERO DE MAYO - KR 9  02,2023-07-14,Viernes,18,52,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593727,A001573013,KR 27 - CL 6  02,2023-07-18,Martes,20,30,LOS MARTIRES,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593728,A001573415,KR 89 G - CL 2  02,2023-07-20,Jueves,10,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593730,A001573064,KR 10 - CL 10  02,2023-07-18,Martes,19,3,SANTA FE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593733,A001573388,AV AVENIDA CIUDAD DE QUITO - CL 30 S 02,2023-07-19,Miércoles,21,19,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593735,A001572811,CL 72 - KR 28  02,2023-07-20,Jueves,3,0,BARRIOS UNIDOS,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593737,A001573192,CL 13 - KR 137  02,2023-07-20,Jueves,22,0,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593738,A001573535,CL 13 - KR 42 A 02,2023-07-19,Miércoles,23,20,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593746,A001573352,CL 51 S- KR 6  02,2023-07-20,Jueves,4,30,RAFAEL URIBE URIBE,Choque,Objeto Fijo,Otro,Con Heridos,Con Heridos,
10593747,A001572295,AV AVENIDA AL LLANO - CL 91 S 02,2023-07-19,Miércoles,6,40,USME,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593750,A001573508,CL 22 S- KR 5  02,2023-07-18,Martes,18,58,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593751,A001573375,DG 75 D - KR 75 F S 02,2023-07-18,Martes,17,5,CIUDAD BOLIVAR,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593752,A001573264,KR 24 - CL 35 S 02,2023-07-18,Martes,12,40,RAFAEL URIBE URIBE,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593755,A001573387,KR 21 - CL 105  02,2023-07-18,Martes,16,40,USAQUEN,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593757,A001573431,CL 106 - KR 15  02,2023-07-19,Miércoles,16,0,USAQUEN,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593759,A001573519,DG 16 - KR 104  02,2023-07-19,Miércoles,20,40,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593760,A001573581,CL 68 D S- KR 6 C 02,2023-07-20,Jueves,17,0,USME,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593762,A001570812,CL 8 S- KR 36  02,2023-07-19,Miércoles,17,0,PUENTE ARANDA,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593763,A001573446,CL 24 - KR 69 F 02,2023-07-19,Miércoles,0,3,FONTIBON,Choque,Objeto Fijo,Otro,Con Heridos,Con Heridos,
10593764,A001573553,CL 26 - KR 33  02,2023-07-19,Miércoles,14,50,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593765,A001572558,CL 44 - KR 60  02,2023-07-18,Martes,8,10,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593771,A001569411,KR 81 A - DG 83  02,2023-07-20,Jueves,0,35,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593773,A001573123,KR 17 - CL 5  02,2023-07-21,Viernes,6,47,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593780,A001573112,DG 16 - KR 103  02,2023-07-19,Miércoles,5,10,FONTIBON,Choque,Vehículo,Desconocido,Solo Daños,Solo Daños,
10593786,A001573161,CL 27 S- KR 10  02,2023-07-23,Domingo,6,46,RAFAEL URIBE URIBE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593791,A001573423,AV AVENIDA BOYACA - CL 39 B S 02,2023-07-18,Martes,12,50,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593794,A001573118,CL 72 - KR 69 P 02,2023-07-18,Martes,11,40,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593795,A001573229,KR 80 - CL 57 D S 02,2023-07-18,Martes,16,10,KENNEDY,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10593797,A001573325,KR 100 - CL 24 C 02,2023-07-18,Martes,17,3,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593799,A001573432,CL 24 - KR 96 H 02,2023-07-18,Martes,17,20,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593801,A001573321,KR 29 B - CL 29 A S 02,2023-07-18,Martes,18,18,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593802,A001573205,KR 72 - CL 67  02,2023-07-18,Martes,3,51,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593804,A001573153,CL 19 S- TV 2 B E 02,2023-07-11,Martes,19,30,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10593805,A001573447,CL 26 - KR 75  02,2023-07-19,Miércoles,4,20,FONTIBON,Choque,Objeto Fijo,Otro,Con Heridos,Con Heridos,
10586852,A001520060,CL 39 S- KR 72 M 02,2023-01-27,Viernes,17,19,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10586855,A001520018,KR 15 E- CL 64 A S 02,2023-01-28,Sábado,9,8,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10586867,A001519871,CL 27 A - KR 87 A 02,2023-01-27,Viernes,18,6,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10586868,A001519478,KR 128 - CL 145  02,2023-01-26,Jueves,18,56,SUBA,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10586871,A001519752,KR 79 C - CL 6 A 02,2023-01-28,Sábado,12,11,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588054,A001567226,CL 24 - KR 127  02,2023-02-25,Sábado,3,2,FONTIBON,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588055,A001567040,KR 27 - CL 2  02,2023-02-25,Sábado,6,10,LOS MARTIRES,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588057,A001567622,AU SUR - KR 76  02,2023-02-25,Sábado,14,10,BOSA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588058,A001567749,KR 1 A - CL 34  02,2023-02-25,Sábado,9,19,SANTA FE,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588065,A001567764,CL 72 - KR 110 G 02,2023-02-25,Sábado,14,40,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588068,A001567699,DG 2 - KR 80  02,2023-02-26,Domingo,4,30,KENNEDY,Choque,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588198,A001519318,CL 17 S- KR 9  02,2023-02-26,Domingo,7,20,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Muertos,Con Muertos,
10588253,A001518061,KR 27 - CL 53  02,2023-03-01,Miércoles,9,0,TEUSAQUILLO,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10588255,A001567906,DG 54 - KR 17  02,2023-03-01,Miércoles,8,14,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588259,A001566927,KR 7 - CL 40  02,2023-03-01,Miércoles,16,43,CHAPINERO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588261,A001567536,KR 27 - CL 35 S 02,2023-03-05,Domingo,10,10,ANTONIO NARIÑO,Atropello,Desconocido,Desconocido,Con Muertos,Con Muertos,
10588266,A001567900,TV 78 D - DG 10 A 02,2023-03-01,Miércoles,6,30,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588268,A001567953,AV AVENIDA BOYACA - AV AVENIDA DE LAS AMERICAS  02,2023-03-04,Sábado,4,50,KENNEDY,Choque,Objeto Fijo,Valla - Señal,Con Muertos,Con Muertos,
10588282,A001567992,KR 30 - CL 60  02,2023-03-05,Domingo,23,30,TEUSAQUILLO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588287,A001567438,CL 41 A S- KR 8 E 02,2023-03-05,Domingo,10,5,SAN CRISTOBAL,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588297,A001567333,CL 60 G S- KR 18 BIS 02,2023-03-04,Sábado,19,3,CIUDAD BOLIVAR,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10588951,A001567892,KR 86 - CL 15 A 02,2023-03-18,Sábado,22,10,KENNEDY,Caida de ocupante,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589245,A001569019,KR 106 - CL 154 A 02,2023-03-28,Martes,20,30,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589253,A001568204,CL 19 S- KR 12 F 02,2023-03-25,Sábado,17,5,ANTONIO NARIÑO,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589259,A001568112,AV AVENIDA BOYACA - CL 128  02,2023-03-28,Martes,21,20,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589273,A001569005,CL 132 B BIS - KR 127  02,2023-03-27,Lunes,11,16,SUBA,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589285,A001568496,CL 132 B - KR 145 A 02,2023-03-26,Domingo,23,15,SUBA,Choque,Objeto Fijo,Otro,Con Heridos,Con Heridos,
10589288,A001568510,DG 2 - KR 58  02,2023-03-26,Domingo,0,40,PUENTE ARANDA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589290,A001568849,CL 48 B S- KR 24  02,2023-03-24,Viernes,17,56,TUNJUELITO,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589294,A001568836,CL 50 S- KR 80 H 02,2023-03-24,Viernes,15,0,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589549,A001569052,KR 104 - CL 129  02,2023-04-01,Sábado,12,50,SUBA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589565,A001569274,KR 78 A - CL 71 C S 02,2023-04-03,Lunes,19,14,BOSA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589570,A001569038,CL 63 - KR 109 A 02,2023-04-03,Lunes,9,7,ENGATIVA,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589571,A001569203,KR 72 - CL 12  02,2023-04-04,Martes,8,50,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589572,A001568644,KR 80 - CL 43 S 02,2023-04-04,Martes,6,50,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589573,A001569239,CL 45 S- KR 73 A 02,2023-04-04,Martes,9,2,KENNEDY,Choque,Vehículo,Desconocido,Con Heridos,Con Heridos,
10589864,A001569541,KR 72 - CL 8  02,2023-04-12,Miércoles,21,20,KENNEDY,Volcamiento,Desconocido,Desconocido,Con Heridos,Con Heridos,
10589872,A001568872,CL 46 S- KR 83  02,2023-04-12,Miércoles,14,30,KENNEDY,Atropello,Desconocido,Desconocido,Con Heridos,Con Heridos,
